Country,date,cases,new_cases,percentage_cases,deaths,new_deaths,death_rate,alpha3
Benin,2020-04-10,30.0,4.0,15.384615384615374,1.0,0.0,3.3333333333333335,BEN
Bermuda,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-20,2.0,2.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-21,2.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-22,2.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-23,6.0,4.0,200.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-24,6.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-25,6.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-26,6.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-27,15.0,9.0,150.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-28,17.0,2.0,13.33333333333333,0.0,0.0,0.0,BMU
Bermuda,2020-03-29,22.0,5.0,29.41176470588236,0.0,0.0,0.0,BMU
Bermuda,2020-03-30,22.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-03-31,27.0,5.0,22.72727272727273,0.0,0.0,0.0,BMU
Bermuda,2020-04-01,32.0,5.0,18.518518518518512,0.0,0.0,0.0,BMU
Bermuda,2020-04-02,32.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-04-03,35.0,3.0,9.375,0.0,0.0,0.0,BMU
Bermuda,2020-04-04,35.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-04-05,37.0,2.0,5.714285714285716,0.0,0.0,0.0,BMU
Bermuda,2020-04-06,37.0,0.0,0.0,0.0,0.0,0.0,BMU
Bermuda,2020-04-07,39.0,2.0,5.405405405405395,2.0,2.0,5.128205128205128,BMU
Bermuda,2020-04-08,39.0,0.0,0.0,2.0,0.0,5.128205128205128,BMU
Bermuda,2020-04-09,39.0,0.0,0.0,3.0,1.0,7.6923076923076925,BMU
Bermuda,2020-04-10,48.0,9.0,23.076923076923084,4.0,1.0,8.333333333333332,BMU
Bhutan,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-06,1.0,1.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-13,1.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-15,1.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-17,1.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-18,1.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-19,1.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-20,1.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-21,2.0,1.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-22,2.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-23,2.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-24,2.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-25,2.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-26,3.0,1.0,50.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-27,3.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-28,3.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-29,4.0,1.0,33.33333333333333,0.0,0.0,0.0,BTN
Bhutan,2020-03-30,4.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-03-31,4.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-01,4.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-02,5.0,1.0,25.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-03,5.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-04,5.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-05,5.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-06,5.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-07,5.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-08,5.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-09,5.0,0.0,0.0,0.0,0.0,0.0,BTN
Bhutan,2020-04-10,5.0,0.0,0.0,0.0,0.0,0.0,BTN
Bolivia,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-12,2.0,2.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-13,3.0,1.0,50.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-14,10.0,7.0,233.33333333333334,0.0,0.0,0.0,BOL
Bolivia,2020-03-15,10.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-17,11.0,1.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-18,12.0,1.0,9.090909090909083,0.0,0.0,0.0,BOL
Bolivia,2020-03-19,12.0,0.0,0.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-20,15.0,3.0,25.0,0.0,0.0,0.0,BOL
Bolivia,2020-03-21,19.0,4.0,26.66666666666666,0.0,0.0,0.0,BOL
Bolivia,2020-03-22,20.0,1.0,5.263157894736836,0.0,0.0,0.0,BOL
Bolivia,2020-03-23,27.0,7.0,35.00000000000001,0.0,0.0,0.0,BOL
Bolivia,2020-03-24,28.0,1.0,3.703703703703698,0.0,0.0,0.0,BOL
Bolivia,2020-03-25,32.0,4.0,14.28571428571428,0.0,0.0,0.0,BOL
Bolivia,2020-03-26,39.0,7.0,21.875,0.0,0.0,0.0,BOL
Bolivia,2020-03-27,61.0,22.0,56.41025641025641,0.0,0.0,0.0,BOL
Bolivia,2020-03-28,74.0,13.0,21.311475409836067,0.0,0.0,0.0,BOL
Bolivia,2020-03-29,81.0,7.0,9.459459459459453,0.0,0.0,0.0,BOL
Bolivia,2020-03-30,96.0,15.0,18.518518518518512,3.0,3.0,3.125,BOL
Bolivia,2020-03-31,107.0,11.0,11.458333333333325,6.0,3.0,5.607476635514018,BOL
Bolivia,2020-04-01,115.0,8.0,7.476635514018692,7.0,1.0,6.086956521739131,BOL
Bolivia,2020-04-02,123.0,8.0,6.956521739130439,8.0,1.0,6.504065040650407,BOL
Bolivia,2020-04-03,132.0,9.0,7.317073170731714,9.0,1.0,6.8181818181818175,BOL
Bolivia,2020-04-04,139.0,7.0,5.303030303030298,10.0,1.0,7.194244604316546,BOL
Bolivia,2020-04-05,157.0,18.0,12.949640287769792,10.0,0.0,6.369426751592357,BOL
Bolivia,2020-04-06,183.0,26.0,16.560509554140125,11.0,1.0,6.0109289617486334,BOL
Bolivia,2020-04-07,194.0,11.0,6.0109289617486406,14.0,3.0,7.216494845360824,BOL
Bolivia,2020-04-08,210.0,16.0,8.247422680412363,15.0,1.0,7.142857142857142,BOL
Bolivia,2020-04-09,264.0,54.0,25.71428571428571,18.0,3.0,6.8181818181818175,BOL
Bolivia,2020-04-10,268.0,4.0,1.5151515151515138,19.0,1.0,7.08955223880597,BOL
"Bonaire, Sint Eustatius and Saba",2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,BES
"Bonaire, Sint Eustatius and Saba",2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,BES
